index,label,tweet
1963,0,#Law&OrderSVU where rappers go to act
1964,0,"FNC is likely either repeating the same stuff over & over, @jerryjizzum753 @TheLexZane @Gumlegs @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII"
1965,1," is that @GoodDaySac calling that show a train wreck.  Way to respect the guest, guys"
1966,0,Simple way to be #fashionable n contribute to #empower thousands of #women and #weavers. http://t.co/2kCyadmqWI #KhadiGaatha #GoGreen
1967,1,We'll that was a great way to start off my morning 😀 
1968,0,@TharaAzzam explains why Inter went all Calciopoli over Juventus...
1969,0,All I can say is I'm lucky.
1970,1,i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS
1971,0,@mattnewton doesn't get more #indiefilm than #miboxzombie https://t.co/uu7zObVxdG :-)
1972,0,@SchmidtSTL: Thanks to @automaticg. I think I backed into the playoffs! Playoff matchup: TacoCorp v Gronkey Punch 
1973,0,Auntie just called and said shes on her way..|I better get dressed then 😲😂😂
1974,3,I'm not in enough dance practice whatsapp groups yet. #december #winter #weddingseason 
1975,1,"Nice friendly drivers @Translink_NI ""never get on a bus with a £20 note mate"" what a way to make you feel welcome! "
1976,0,Image via We Heart It https://t.co/KOZ2pho18Y #feelings #not #people #telling http://t.co/jBDXQEDjbi
1977,0,Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX
1978,0,"@mgutowski63 just check out the buttons, see what they do. And follow me back 😜"
1979,0,Today's NCAA action on the way.
1980,1,MLS Transactions 2015 #MLS http://t.co/hGIAVdLyx7|#TFC making waves again   2 b fair it will take more than 2 players to fix this
1981,1,Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots 
1982,0,I got ready and then got to school and parked in less than 12 minutes! #miracle
1983,2,The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.
1984,1,The joy I have for overnight stakeouts 
1985,2,"A day where  ruled @twitter, I got followed by @Sarcasmia. Wht a  day!! Lollllll."
1986,1,Today is a fabulous day  #Work #Ugggh
1987,0,#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9
1988,1,"whoever just did the hunger games whistle on the quiet floor, I applaud you on your originality and cultural relevance  #oldjoke"
1989,3,The moment you realize that what have you done in this whole year . 
1990,0,Long Gold Layered Pipe Necklace Set $20|Leave email for invoice http://t.co/kOeoSmzCPj
1991,0,"@ManUtdstholder @hunts9 You're  familiar with Matt Bubsy, #then."
1992,3,"Where you our #ShamiWitness now?  |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege"""
1993,1,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm
1994,0,@DeformedCircus I try to imagine. it's confusing.
1995,0,@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.
1996,0,"@MericaMcFreedom @Heritage Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions""."
1997,0,@MagicalBlondess Psssst. You spelt 'thing'  wrong ||
1998,0,you are the one LYING @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin
1999,1,Ohh he can climb a rope? Just like every other commando? Super talented.  #TakeMeOut
2000,0,@AuntFlo_28 a day or two after.
2001,1,Yay I just love this time of the month...! #Sarcasm
2002,1,Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. 😑👎 
2003,3,"The whole #Misogyny thing is hanging in there with Women from the right . A cat fight now ?, imagine pulling that on the left #pmlive"
2004,0,Nice soak in the bubble bath 😘😘😘
2005,1,@dep_fm I think that was the joke. 
2006,0,"I've visited 19 #US #States, 2 #Canadian #Provinces, & 11 #Countries total. (Not the most, but not bad.)"
2007,1,"@slavetothemic thanks for sharing Mike, your opinion means a lot to us.  #orisit?"
2008,0,@unsarcasticone Oh crap. Mean. What did it mean. See my last few RTs. 
2009,0,@JeffersonLake Are they going for the very original plans now?
2010,1,Blowing your nose so hard your ears pop is the greatest way to start a Wednesday. 
2011,1,"I'm so sore, work tomorrow is gonna be fun.. #not"
2012,0,it  just had to snow and cancel our Vball tournament today...🔫😡😡😡😡 #ball #is  #life
2013,0,@talkhoops I got manually retweeted by Zach Harper. #internetcelebrity
2014,0,@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??
2015,0,@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.
2016,0,Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm
2017,0,Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.
2018,1,My stomach is a Wonderland for gas inducing bacteria. #blessed 
2019,0,"#Sometimes the best thing you can do|is to not think, worry, obsess.|Just have faith that everything will|work out for the #best."
2020,0,"Ugh, I would give your first-born for some Pepto Bismol right now. #upsettummy"
2021,2,@ViewfromGorgie |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|
2022,2,Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years. 
2023,3,"@willbrooker feeding your own flesh and blood/making an alley way smell terrible = same, same.  #90ssarcasm #thesun #thingsthatarewrong"
2024,0,@Quammunist Ben were you going to pick up your pizzas today?
2025,1,Just loveeee driving upstate in the snow #not
2026,0,"Day 9 ""something your reading"" #decemberchallenge #lovehistory#lovenonfiction..✅ @ Our Cosy House http://t.co/zPXG1tou3o"
2027,0,"Amen 🙏 .... I love this! If you didn't plan, then it's your problem 😜 #truth  emergency @ Pearl... http://t.co/pg2o4SgFwj"
2028,3,@TSTG11 @Shweta_97 @AparnaRam_ same here. Tryin to link d convos bt another tweet cums up. #Sarcasm is the only wrd repeated.😂😂😂😂😂
2029,0,Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865
2030,0,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...
2031,0,@FoxNews Just put it in first gear and they will move. Liberals won't ever give their life for a cause. They will just destroy yours.
2032,2,": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey"
2033,1,"Looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather  #fool #festive500"
2034,0,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah
2035,0,watching Elf was a prime decision tonight
2036,1,@C_o_r_g_i wtf thanks for saying bye 
2037,0,"If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt"
2038,0,@_laurenmills14 or maybe she just drips herself to death lol
2039,1,I bet Joel Embiid is psyched to come back from his injury to play for the worst team in NBA history. #Sarcasm
2040,2,"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" 😳"
2041,1,25 Historical Images That Normalize #Breastfeeding http://t.co/6DiheIcMx0 via @buzzfeeders. We're so more tolerant now...
2042,0,"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: http://t.co/laGCC2eTH5 #DamonLeroi"
2043,1,Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver 
2044,1,@greenacre11 get ready for another one on Saturday 
2045,0,@Ms_ForgetMeNot oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?
2046,1,Nothing like waiting at an airport. #youcanthearit 
2047,1,It's been a great week for dictators.  Congrats North Korea and Cuba. 
2048,0,What I learned today??? You can choose to live a fearless life. #iam #fearfree  #fearfull
2049,1,Well here comes another 6+ page paper. #ilovecollege 
2050,1,I'm happy with the two hours of sleep I got last night  😩
2051,0,"Besides some overpriced holiday candles, I haven't seen one #CyberMonday deal worthwhile today. Brutal."
2052,0,@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.
2053,0,"Today stats: 5 followers, 8 unfollowers and followed 2 people via http://t.co/Xk07IiC3Mv"
2054,2,@loic Does it imply you can get off facebook using crack or cocaine? .
2055,2,@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me?  #boohackers
2056,0,"#Daesh,#Taliban all need to become part of 'The religion of ""PIECES""|My heart goes out to all the of the victims of #PeshawarAttack"
2057,1,"@AlexPanchenko2 oh brother, the bar for journalism is very high these days  @Henry_Langston why do you follow such retards?"
2058,1,"Well, weekend is over!|Now it's #TwitterTime again :D|Have a nice monday!|"
2059,1,"@CalgarySenate why yes, because being some man's property is such a privilege  @HaPpy_Punks_Grl   #ironagethinking"
2060,0,@Jude_Mugabi is it squirt or squat?
2061,1,Haven't been to sleep. Feeling AWESOME. 
2062,1,@dudleymbc happy new year to you too!! Thanks for the reply 
2063,1,Learned to play 3 string notes on the guitar #pro#idiot
2064,3,The city that only sleeps on mass transit. #naptime  #isntitironic #donchathink #imnotsure... http://t.co/yKcxmW5dVX
2065,0,Do you like quality #dancemusic? Go to http://t.co/caSQNIO8Ka for some great FREE downloads #UK #NightClub> @biggrooverecord
2066,0,New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.
2067,0,Where I am  @ Boys Town http://t.co/dr01zwqGhQ
2068,1, It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms
2069,1,I love spending five hours a night doing homework! Please assign more teachers! 
2070,0,@MistressMental Frisky at 2am? That's nothing new. 
2071,0,#elf #why not  moving http://t.co/ZcrJaOwPqZ
2072,0,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1
2073,1,..what a great start to my day 
2074,1,"She heard Him cry and His little fingers & toes were counted and Mary exclaimed ""He's PERFECT!""  Oh Mary, you so cray cray. "
2075,0,"But instead, I'm scrolling through Facebook, Instagram, and Twitter for hours on end, accomplishing nothing. "
2076,1,@APMarkLong but it wasn't as bad as that picture seemed to indicate.  You're still a very horrible person.  
2077,0,http://t.co/fepZHFy79Z #TeenAnalCasting #Sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009
2078,0,"Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now."
2079,1,working a double on 2 hours of sleep here we go let's get it 
2080,1,@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X 
2081,1,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers "
2082,1,I couldnt help myself.. I am a bad person...  http://t.co/bmdJcrFmgI
2083,0,Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB 😄🙌🏆⚾
2084,0,"season 6 episode 3 carries outfit, simple & chic 👌 http://t.co/QuliJvFNdK"
2085,2,Sexist article in the Daily Fail about men wasting money on cycling - accompanied by recommendation for a handbag costing £999. 
2086,0,Church sign of the day: How would you feel if we celebrated your birthday without you? 🙊 #StoleEm #TheReasonForTheSeason
2087,0,Today has been such a shitty day
2088,0,@sethedel @FisolaNYDN Until he becomes the most loved athlete in his new city.
2089,0,@BillfromBendigo You are no fun at all!
2090,1,"On the train and surrounded by posh people, I'm so at home! #not #stickoutlikeasorethumb"
2091,2,Write hundred tweets on Kejriwal every day and then go on to declare that he is irrelevant when it comes to Indian politics! 
2092,0,"I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit 🚶"
2093,0,And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY
2094,0,@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....
2095,0,Fuck pure clothes though!!!  spoiled just blessed💪
2096,1,"@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted "
2097,0,"As Lamar Entertainment, putting more money in than I'm making, #tbt  having the right team... http://t.co/jZfrSfXSbo"
2098,0,If you gon' judge people who drink and blaze FOH Go choke on some foreskin
2099,0,A year ago this would be just a writing on a t-shirt  anymore all thanks to @SFSLacrosse @wwpinc #MerryXmas http://t.co/5cpSuJFkmX
2100,0,Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the... http://t.co/E189iHBpZr
2101,2,#politics is not my cup of tea says #sonakshi @sonakshisinha  of #lingaa fame . #sonakshi dad #shatru is our top #bjp leader
2102,1,@XFINITY yay another outage in less than 8 hours. Keep up the good work! 
2103,0,And my christmas shopping is done.
2104,0,What's the correct word for racism (towards white people)?|There is none.|#racism|#is||#good|#4anyone
2105,0,@TonyBrown03 @bigedh456 @ParkzTheDon hmmmm. I wouldn't say she has tits 😁
2106,1,.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! 
